station_id,city_name,date,season,avg_temp_c,min_temp_c,max_temp_c
47662,Tokyo,1955-02-14,Winter,6.8,-3.3,12.5
47662,Tokyo,1955-02-15,Winter,9.2,0.0,18.2
47662,Tokyo,1955-02-16,Winter,3.6,1.7,9.7
47662,Tokyo,1955-02-17,Winter,4.8,-1.6,8.8
47662,Tokyo,1955-02-18,Winter,7.2,0.8,11.9
47662,Tokyo,1955-02-19,Winter,8.4,4.0,11.1
47662,Tokyo,1955-02-20,Winter,6.6,6.3,15.6
47662,Tokyo,1955-02-21,Winter,1.0,-0.8,6.3
47662,Tokyo,1955-02-22,Winter,4.6,-3.8,10.6
47662,Tokyo,1955-02-23,Winter,8.8,-1.0,18.8
47662,Tokyo,1955-02-24,Winter,9.9,1.4,17.0
47662,Tokyo,1955-02-25,Winter,8.8,4.2,15.1
47662,Tokyo,1955-02-26,Winter,9.8,6.0,15.7
47662,Tokyo,1955-02-27,Winter,12.3,6.8,15.4
47662,Tokyo,1955-02-28,Winter,10.9,8.6,18.2
47662,Tokyo,1955-12-01,Winter,8.8,7.7,14.9
47662,Tokyo,1955-12-02,Winter,5.8,4.2,11.8
47662,Tokyo,1955-12-03,Winter,7.5,1.0,13.4
47662,Tokyo,1955-12-04,Winter,7.2,3.4,10.8
47662,Tokyo,1955-12-05,Winter,8.4,2.7,16.4
47662,Tokyo,1955-12-06,Winter,11.1,2.7,18.2
47662,Tokyo,1955-12-07,Winter,8.7,6.4,14.1
47662,Tokyo,1955-12-08,Winter,5.9,3.0,10.1
47662,Tokyo,1955-12-09,Winter,5.1,1.2,11.9
47662,Tokyo,1955-12-10,Winter,4.4,0.5,11.0
47662,Tokyo,1955-12-11,Winter,8.0,-0.5,15.8
47662,Tokyo,1955-12-12,Winter,9.4,2.9,15.2
47662,Tokyo,1955-12-13,Winter,8.2,6.4,16.1
47662,Tokyo,1955-12-14,Winter,8.7,2.6,15.4
47662,Tokyo,1955-12-15,Winter,13.0,2.6,15.7
47662,Tokyo,1955-12-16,Winter,9.6,6.9,16.2
47662,Tokyo,1955-12-17,Winter,1.8,4.5,8.0
47662,Tokyo,1955-12-18,Winter,4.3,-2.5,9.5
47662,Tokyo,1955-12-19,Winter,6.4,0.2,14.3
47662,Tokyo,1955-12-20,Winter,8.3,0.0,13.2
47662,Tokyo,1955-12-21,Winter,8.8,4.6,10.4
47662,Tokyo,1955-12-22,Winter,6.6,6.9,12.7
47662,Tokyo,1955-12-23,Winter,4.6,1.9,9.6
47662,Tokyo,1955-12-24,Winter,7.5,0.7,10.2
47662,Tokyo,1955-12-25,Winter,8.3,3.9,13.0
47662,Tokyo,1955-12-26,Winter,9.4,3.5,13.3
47662,Tokyo,1955-12-27,Winter,9.2,4.3,16.2
